username,rating,comment
bright_ily,3,công dụng son độ bền màu orn màu lên k đẹp giongs như son màu hồng cánh sen có ngả đỏ xíu hơi thất vọng nhưng đc cái son lì
broccoli_thoitrangtre21,5,"Hình ảnh mang tc nhận xu, mua tặng nên k biết màu như nào nhưng đó h mình toàn sd sp này thui"
bsbcjdjsksjfnejsnx,5,"Giao hàng nhanh, rất nhanh luônn ạ. Son thơmm lên màu đẹp :vvv"
bswe101,5,"Son đẹp , có mùi thơm , đóng gói chắc chắn , màu lên đẹp , hơi bị THÍCH 😆♥️"
btrampt0410,3,khá thất vọng về màu son khác xa ảnh
bu1j_566vc,4,công dụng son độ bền màu ko lì lắm mn nên mua nha rẻ đẹp
bububobobimbim,5,"Kết cấu:mịn, dễ tán
Độ bền màu:bình thường

Cứ đổi giữa A12 của Black rouge và 25 của bbia cho đỡ chán. Thích mùi son này hơn."
bububobobimbim,5,"Lâu không mua lại thỏi này, mềm, mịn, màu thiên đỏ nhiều hơn bbia 25"
bui_hien2511,4,Độ bền màu:nhạt hơn so với hình
buibatu,4,độ bền màu 8 10 son mới lên màu xinh nhưng sau đó thì để lại màu hồng sến nói chung là cũng được
buihachi07,5,Sản phẩm rất oke nên mua hình ảnh chỉ mang tính chất nhận xu thuiii
buihanhpiii,5,Chất son thơm bền màu dùng rất thích mua lần nào cũng ưng đồ của shop
buihau224,5,"Chất lượng rất tốt, đánh lên không bị khô môi, giao hàng nhanh"
builinh19,4,"Màu đỏ đô á mn lên màu chuẩn xinh
Nó như màu a26 BR á
Giao hàng 2 hôm
Son này mặc định bôi son dưỡng trc nha khô môi á mn"
buiminhtan25102003,5,"Bao bì:can than
Làm đẹp:đẹp lắm nhaaa
Lợi ích:chưa bíc như nào

Shop đóng gói cẩn thận. Son đẹp thíc"
buiminhtrangvg,5,"Chất son mịn, đặc. Màu khá đậm, không hợp với mình lắm 🥹 Nhma lỡ mua rồi"
buimyla,5,"Shop đóng gói rất đẹp và chắc chắn, hàng chính hãng rất xịn sò lun nha , rất đáng đồng tiền"
buinhat031002,5,"Shop gói hàng cẩn thận, giao hàng nhanh, son màu đẹp, đánh tôn da"
buipanh71_04,5,"Hàng đẹp
Xịn xì đóng gói rất ok
Cực kì ưng ý luôn 
Mở cái hộp hơi lỗi"
buithanhtam_32988,5,Black rouge a12 khum đẹp thì khum biết là màu j mới xem là đẹp đc :))
buithijhientam,3,công dụng tô son độ bền màu chưa dùng nên chưa biết đóng ngói cẩn thận❤ shiper thân thiện👉👈
buithily.9333,5,"Giao hàng nhanh, son sịn, chất son rất mịn mềm môi, màu A11 rất đẹp, tự nhiên. Bao bì đẹp. Sang, chỉ có điểm trừ là mùi son hơi thơm quá, mùi ngọt ngọt có thể nhiều ng thích còn mình thì ko. "
buithingh,1,đặt màu đỏ cam giao màu đỏ đất shop làm ăn vớ vẩn chất lượng thì kém
buithithanhthuong_2001,4,kết cấu son bóng độ bền màu dễ trôi giao hàng hơi lâu đóng gói cẩn thận màu son 303 không đẹp lắm màu đỏ hồng hơi tím dễ trôi son có mùi cồn ấy thấy khó chịu giá rẻ nên cũng ổn 4 ⭐️
buithithienkieu,2,chờ
buithuhang1,4,đẹp
buithuy_723,5,"Công dụng:xịn
Độ bền màu:xịn

Màu xinh, son mịn đẹp, có tem ở son nữa, hàng chính hãng dùng thích lắm ạ"
buithuyduong2805202,3,"Dành cho da:ổn
Công dụng:dưỡng

Tiitrkcgxtjhmljcma5jckirxhkfrjtkkg"
bumbedding,5,"Giao hàng nhanh, đóng gói cẩn thận, hàng đầy đủ tem mác, đủ quà"
bunbbi2007,5,"Làm đẹp:đẹp
Hiệu ứng làm đẹp:đẹp
Lợi ích:tô mỏ

Giao hàng nhanh, đóng gói ổn, son này huyền thoại rồi màu đỏ đất dễ dùng"
bunchip2009,1,Mua 2 sản phẩm mà shop chỉ gửi 1 sản phẩm Làm ăn chán Nhắn tin thì k trả lời 
bunderstorm,4,"Màu hồng đào trầm, màu nhạt, hơi kén da. Son chất lượng tốt, chính hãng"
bunderstorm,4,màu hồng đào trầm màu nhạt hơi kén da son chất lượng tốt chính hãng
bunnybear.meoww,5,Xịn lắm các bác ạ :3 iuiu <3 A08 màu dtw hợp đánh đi học vì rất tự nhiên nè ;) 
bvy_2611,4,em mua hoa anh đào mà sao giao đào v ạ=))
bw59c__268,1,màu son rất đẹp nhưng son không lì
bwyw2b,5,"Màu đẹp như mình thích, trầm vừa đủ nên nhìn dịu dàng. Date tới 2024."
bxg05101991,4,công dụng bôi lên môi độ bền màu chưa rõ hàng quốc tế nhưng shop giao hàng nhanh màu son thật với màu trong ảnh không giống màu thật đậm hơn trên ảnh
bykbvfyshl,4,công dụng son thì làm gì tự biết nhá độ bền màu dễ chôi son lên màu cũng ok giá thành rẻ có lớp bây hồng hồng nha
bzyjy5lkrf,3,không lì
c*****.,5,"Lên màu đẹp lắm nha, trông da sáng hẳn lên luôn, k hổ danh là màu A12"
c*****.,4,độ bền màu khá tốt công dụng làm bóng môi giao hàng nhanh đóng gói hơi sơ sài bao bì sản phẩm xinh
c*****_,5,hàng tốt.
c*****_,4,độ bền màu fine prety god with such kind of price should buy 🫶 the second time i buy it
c*****_,1,kh lên mua nhée 😭😭
c*****0,5,"Mẹo:..
Làm đẹp:son
Bao bì:vỏ tím

Giao nhanh, đúng sản phẩm, màu đẹp, mua dùm nên không có nhiều hình ảnh…"
c*****0,4,"Chất lượng sản phẩm tốt, giao hàng nhanh, sẽ tiếp tục ủng hộ cửa hành "
c*****0,5,"Công dụng:make up
Kết cấu:dạng kem
Độ bền màu:giữ lâu trôi

Giao hàng đúng thời hạn mua 1 tặng 1"
c*****0,4,Son thơm oke nhưng không hơi dễ trôi. Hình ảnh và video chỉ mang tính chất nhận xu.
c*****0,4,chất lượng sản phẩm tốt giao hàng nhanh sẽ tiếp tục ủng hộ cửa hành
c*****0,4,son thơm oke nhưng không hơi dễ trôi hình ảnh và video chỉ mang tính chất nhận xu
c*****0,4,son mở ra là đã thấy dính trên cọ như sdung rồi nắp hơi lõng lẽo nhưng màu xinh chấm 8đ
c*****0,4,độ bền màu ko bt công dụng bôi môi xinh xinh ko biêtd nữa mình nua dùm thui à nhm chắc bóng thì xinh rùi💗💗
c*****0,4,son màu xinh lắm hơi mini nhgma giá này ok r mùi có thể hơi nồng nhgma khs đơn này đặt 30 1 lại được ship về cùng ngày với đơn 12 12 làm mình đợi rõ lâu😀
c*****1,5,"Sản phẩm tốt, màu đẹp, chất mịn, dễ đánh 
Hâhhjchhsnjdhh jahdbmaj hình ảnh mag tchat minh hoạ"
c*****1,5,"Shop giao hàng nhanh nè, đóng gói cẩn thận, đầy đủ. Mua đợt này còn được tặng kẻ mày nữa"
c*****1,5,"Son đẹp lắm, giao hàng nhanh, có tem check nhái nên yên tâm. Sẽ mua nữa"
c*****1,5,"Viettel TB: Quy khach da su dung het luu luong data trong ngay cua goi ST120K. De mua them, soan 1N (10.000d/ngay co 5GB, mien phi 10 phut dau tien cua tat ca cac cuoc noi mang, 5 phut ngoai mang, SMS noi mang va xem TV360. Uu dai su dung den 24h) hoac soan ST15K (15.000d/3 ngay co 3GB), tin nhan gui 191. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098#. Chi tiet LH 198 (0d). Tran trong."
c*****1,3,son mlb màu xinh đều rất dễ dây ra ngoài miệng son nhìn kinh kinh mình bị dị ứng mùi nên son này mùi đúng kinh ấy các dòng khác của nhà này mình cx k ưa mùi lắm
c*****1,1,màu lên hong giống ảnh nhìn già lắm troi oi hic mua về trưng chứ k sài luon huhu
c*****1,1,kinh nghiệm sử dụng không đẹp hại môi nắp lỏng lẻo vặn thì phát ra tiếng kót két khó chịu sản phẩm để là “son bóng dưỡng ẩm” nhưng tô xong một tí là lớp son bóng trôi mất để lại làn môi khô bị bong tróc da môi thấm màu của son tẩy trang không ra
c*****2,5,"Kết cấu:kem
Độ bền màu:9/10
Công dụng:son lì

Hình ảnh k lq ạ , chỉ mang tc nhận xu . Son đẹp , thơm , nói chung là rất đáng giá 🤤"
c*****2,5,"Độ bền màu:khá lâu
Công dụng:tô môi cho đẹp

Shop phục vụ tốt giao hàng nhanh, hàng chính hãng nên mua nha mọi người..."
c*****2,4,nhanh trôi máu khá ổn ship nhanh mong sẽ có cơ hội ủng hộ shop tiếp
c*****2,4,phải dưỡng môi cẩn thận nha mọi người không là khô môi lắm luôn ấy chấm thì chắc chấm 3 5 thôi ạ mới đầu tô bị khô lắm luôn về sau thì quen dần rồi lên màu cũng ổn giữ base tốt
c*****3,5,"Công dụng:Tốt
Độ bền màu:Ổn

Màu xinh xỉu ạ, mỗi tội hơi hằn vân tay. Nhưng nói chung là tuyệt vời nên mua nhe 🙆🏻‍♀️"
c*****3,4,"Bao bì:jsb djjdn djjdnn
Kinh nghiệm sử dụng:jsjsi djndn jsjnn
Hiệu ứng làm đẹp:nsjsbs jdjbdjdj

Hxjdjjdjd nndnjdj"
c*****3,2,công dụng dưỡng môi độ bền màu bt dưỡng môi có mùi hơi ngọt màu rất xấu lên da rất sến tưởng dưỡng môi màu hồng nhạt thôi ai dè lên màu như son bt
c*****4,5,"Kết cấu:Son mềm không bị khô môi
Độ bền màu:Son đánh lâu trôi

Mê màu son lên đẹp lắm"
c*****5,4,độ bền màu trung binh công dụng son son giao đủ nhanh vỏ son chưa khui bị móp méo màu son chuẩn
c*****5,3,độ bền màu bình thường vỏ son chắc chắn cầm nặng tay nên chọn màu phù hợp vs da nha riêng t thấy pk02 thì da ai phải thật trắng thì mới hợp chất son tệ đánh lên môi cảm giác khá ngứa son không có độ bóng nhiều quá đâu nói chung là tiền nào của nấy không kì vọng gì nhiều mn thấy thích có thể mua để trải nghiệm
c*****5,2,kết cấu lỏng độ bền màu tốt shop mất gần 3 ngày để giao hàng cho bên vận chuyển giao hàng nhanh hạn sử dụng son tới cuối tháng 9 năm 202 tức là còn khoảng 8 tháng trong khi bình thường một cây son có hạn sử dụng khoảng 3 năm shop mal của brand nên không phải hàng fake nhưng giao đồ cận date như vậy làm mình khá bực
c*****6,5,"Tôi muốn tắt nắng đi
Cho màu đừng nhạt mất;
Tôi muốn buộc gió lại
Cho hương đừng bay đi."
c*****6,5,viết ch­ương trình nhập số a [a > 0] rồi tính và đ­ưa ra diện tích phần được gạch chéo trong hình [kết quả làm tròn đến bốn chữ số thập phân].
c*****7,5,"Công dụng:đẹp
Kết cấu:tốt
Độ bền màu:suất sắc

Rất thik sản phẩm , màu ưng lắm ạ ( hình ảnh mang tính nhận xu)"
c*****7,5,"1. Chuyển nội dung của dây cáp ra thành nguyên nhân cuối 
2. Chỗ nguyên nhân laptop : đổi nguyên nhân là do laptop chưa chọn đúng chế độ Hiện thị màn hình lên ti vi 
Chèn thêm ảnh đầu sau ảnh Win+P 
3. Nguyên nhân chỗ inputs thì chỗ giải pháp thêm : trên điều khiển tivi 
Chèn thêm ảnh 2 sau ảnh của m"
c*****8,5,"Công dụng:TRang điểm
Kết cấu:mịn
Độ bền màu:lâu

. Nên mua ah son rất đẹp hàng chất lương lắm màu lên môi sáng da và khá thơm nha"
c*****8,5,"Màu đẹp, đóng gói cẩn thận, giao hàng nhanh 😍 chắc chắn sẽ tiếp tục ủng hộ"
c*****8,5,Son màu bao bì xinh nha. Màu a10 test lên môi xinh trắng da và tươi tắn ko già nha
c*****8,5,"Xinh lắm nha mọi người, lâu trôi lắm. Mùi thơm nhaaa. Mọi người nên mua nè"
c*****8,3,"""vì cách nhau một cái màn hình nên có nhiều thứ chúng ta không thể biết """
c*****8,4,lên màu không chuẩn lắm nhưng chất son đẹp phì hợp vơi giá tiền
c*****9,5,Màu lên chuẩn lắm nha mn gói hàng khá là cẩn thận có điều giao hơi lâu chắc tại dịch
c*****9,5,Sản phẩm ok chính hãng nếu săn sale gía hơph lý hơn giao hàng nhanh đóng gói kĩ
c*****9,5,"Màu son và chất son đẹp, chất lượng, đóng gói cẩn thận, giao hàng nhanh"
c*****9,5,"Công dụng:son
Độ bền màu:tốt

CHÚ CẬN VỆ TÍ HON
Cảm ơn em mặc dù cuối năm mọi người với biết bao là lo toang cho gia đình vợ con nhưng lúc anh cần e luôn sàng ở bên a mặc dù vợ con đang cần e hơn ai hết trong lúc này ! Anh em ko cần phải nói nhiều chỉ cần sống hiểu và cảm nhận cho nhau là đủ.Ghi nhận tấm chân tình của e.
Cảm ơn em Trung Hà Mã ! Chú cận vợ tí hon của Tina ❤️"
c*****9,2,hình ảnh mang tính minh hoạ màu son xấu kh đẹp
c*****9,4,công dụng son độ bền màu uci rất đáng tiền mua nha màu cũng đẹp nua son chất lượng lém nha
c*****9,4,độ bền màu bthg son dùng ok mềm môi màu hơi nhạt xíu dùng tạm ổn độ lù kém
c*****9,3,lợi ích nhanh trôi đã nhận được hàng nhưng son nhanh trôi màu nào cung như nhau luôn lúc đầu hơi hụt hẫng nhưng không sao son giá rẻ mà hình ảnh mang tính chất nhận xu
c*****9,3,giao hàng siêu nhanh nhưng màu ở ngoài so với ảnh ko giống nhau hơi thất vọng về màu ở ngoài 1 cây son mà shop gói trong quả hộp rõ to làm hơi hoang mang
c*****a,1,"giao sai hàng đặt son dưỡng có màu, đào v mà giao cái khác đã v team dán còn bị tróc ra nữa"
c*****d,5,"Độ bền màu:8/10
Công dụng:Son môi

Giao hàng nhanh sản phẩm đóng gói đẹp màu son đánh lên rất đẹp"
c*****e,5,"Màu thì chuẩn màu son quốc dân r, lúc mở ra có hơi hú hồn nhẹ vì có mấy chỗ trống trong thân son, sợ fake nhưng mà check hidden tag thì đúng là hàng auth nên yên tâm hẳn. "
c*****i,5,"Son có màu đẹp, mịn, mùi thơm nhẹ. Săn sale nên rẻ hơn giá gốc nhiều"
c*****i,1,công dụng son môi độ bền màu khong bền màu không giống hình màu nghiêng về hồng lu ý khi mua
c*****k,3,trên đây màu son đường ship về màu son 1 nẻo k giống như ảnh được cái mùi thơm socola với lì th
c*****l,3,hơi hồng so vs ảnh nhưng đc cái thơm
c*****n,5,"Giao hàng đúng, đẹp. Son đẹp, thơm, mịn khá là ổn đấy nhưng dễ trôi á"
c*****n,5,Tuy đắt hơn shop ngoài nhưng là mall nên yên tâm. Tem đầy đủ. Màu A12 thì ưng khỏi bàn rồi
c*****n,1,công dụng đừng mua độ bền màu ít bóng ko bền màu màu thì xấu ẻ luôn màu ko giống miêu tả ko bao giờ t mua merzy nữa packet siêu xấu vỏ thì ọp ẹp nếu ko phải mua của mal t còn tưởng đây là hàng fake 30k ngoài chợ mô tả rõ đẹp ra ngoài là kiểu hồng hồng sến sến ghét cái hãng này
c*****p,4,công dụng son môi độ bền màu nhanh trôi som tint bóng lì lúc ms đánh sẽ có lớp tint như son bóng sau 5 10p nó sẽ set lại và lì nhưng nhanh trôi nha nếu ko ăn uống thì dc chứ ăn uônhs này kia trôi mau lắm màu son mlb dễ dùng gần như giống màu môi trông khá tnhien nhẹ nhàng
c*****r,2,son date ngắn dễ bị lem trôi
c*****s,4,giao hành nhanh đóng gói cẩn thận sản phẩm hơi khô môi sẽ ủng hộ lần sau ☺️
c*****t,4,độ bền màu tốt shop đóng gói kỹ giao hàng nhanh bền màu tốt nên hơi khô môi tán ban đầu màu son dễ bị dồn cục nếu k tán liên tục không ưu tiên mua lại
c*****v,3,công dụng son độ bền màu k mui hoi kinh son dep hoi it tam dc nen mua gia hop ly dh eb n
c*****v,4,mình thích em này nhất luôn á em này khi đánh lên rất mát môi luôn k sợ bị khô môi đâu nha em này còn có mùi hương cam nữa đó nên dùng khá ưng độ bóng cũng vừa phải nhưng hơi chóe
c.a_closet,5,lần đầu mua son của shop hi vọng dùng ok sp đóng cẩn thận giao hàng nhanh
c0_nho,4,"Công dụng:Son bóng
Độ bền màu:Khá ổn

Vỏ ngoài 10/10 đẹp thật sự. Màu này hơi nhạt, không phải gu tui với ko giống trông hình lắm, ko đỏ mà nó thiên về màu hồng. Lớp bóng xinh ko chỗ chê, nhanh trôi. Lớp tint để lại thì hồng quá :')"
c00h2y1ido,1,Đặt b305 mà giao R300 chán chẳng muốn nói
c0tnjk05y3,1,"Thất vọng ghê đợi lâu ơi là lâu cuối cùng giao sai màu mà rất lười trả r đợi mua mới, mua 105 giao 204 là s dị ngộ quá tr quá đất r"
c1zwt4oyn2,1,"Này là màu cam đào ấy ạ 😞 chán vd luôn Mùi socola thơm nhưng chất son tệ lắm, chất kiểu bột bột không bám môi luôn, son nó cứ lổ loang ấy ạ:)) Chừa không mua lại nữa"
